Tweet,Affect Dimension
The book im riteing about wots happond has made them moor angry but im not here to plese man or hide the eval deeds of some,3
"Don't join @BTCare they put the phone down on you, talk over you and are rude. Taking money out of my acc willynilly! ",3
@SarahMi40605180 @kaileighhxo sorry to burst the bubble but there was never any illusion 🙈😂😂,3
Once again the only thing on my feed is naay raging about something and my brother filling in all the gaps,3
@Gielnorian @HedonismGaming cmode grimrail made me want to eat angry bees,3
my mom cut my phone off and I'm so furious 🤗,3
Don't chase fame\nif you're going\nto resent it\nwhen it starts\nchasing you'\nWRDSMTH,3
I hate not having the answers I need. #tomourssuck #prayinsnotcancer #angry,3
So excited to watch @RuPaulsDragRace #allstars \n #RuPaul ,3
So my Indian Uber driver just called someone the N word. If I wasn't in a moving vehicle I'd have jumped out #disgusted ,3
#Hudcomedy #AdamRowe  #insult Slutfaceshlongnugget,3
These NA kids are relentless,3
Why mfs so bitter,3
Like hello? I am your first born you must always laugh at my jokes. #offended,3
"I really really resent having to go to bed at a sensible hour, you guys. I WANT TO TALK TO MY PEOPLE.",3
@ThatAnt_ @Football_Pollss i have hit a lot of irate villa fans lol,3
@St8edge4life88 eh well i can do the sting vs cactus loser leaves wcw match at bash at the beach lol,3
"I had Golden Ocean the other day it was lush, then I gagged and was sick... What a waste of £20 - I was fuming @EmmaGould_ I miss you",3
Gotta wonder why Caller Max listens to the show in the first place if you so incense him @MSignorile,3
"Thou wilt be as valiant as the wrathful dove, or most magnanimous mouse. William Shakesphere",3
A black female LEO💙 was shot 8 times and died in Philadelphia --Where's the #outrage black people? @BarackObama #Sharpton #blm #TheFive,3
Now they fret about scuffs. I’ll take scuffs (which…come in) for a phone I can use wet handed or drop in a toilet any day.,3
I need all your attention! If I don't I'll pout..,3
I believe I'm gonna start singing in my snap stories on the tractor. Switch it up a little bit.,3
@TheRevAl please tell us why 'protesting' injustice requires #burning #beating and #looting terrible optics #toussaintromain is true leader!,3
People you need to look up the definition of protest. What you are doing is not protesting is called vandalism.  #stop,3
Bored rn leave Kik/Snapchat #kik #kikme #kikmessage #boredaf #bored #snapchatme #snapchat  #country #countrygirl,3
That feel when you travel 700 miles to pick up a form that arrives in the post two days after you leave. #fume,3
@RiveraJose39 happy birthday to my seed‼️‼️‼️ #renewtherivalry #imyourdaddy #cantbeatme #madden #tater,3
"@strangerpeace We'll have a ceremony next time we meet. It'll involve burning something, then possibly booze and/or caffeine.",3
@douglas_nat @one11north I need it today! Do u know how many fuckin French plaits I had to do this morn with a stroppy 9 yr old! ,3
"A 28 yr old man threw a saucepan of boiling water at a garda, &amp; then hit the garda with the shaft of a brush...Letterkenny District Court.",3
JV girls earn the W vs Stonington 2-1 today. Goals by K Waite and S Winakor. @DeluciaAlexis 1 assist. @mhseccathletics ,3
@bt_uk broadband is shocking regretting signing up now #angry #shouldofgonewithvirgin,3
"What the fuck am I supposed to do with no lunch, no dinner, no money and I'm off to work  #hangry #day5",3
@hoytschile fury road!!,3
I wish the next madden has a story mode too. Just like Fifa 17 ,3
i already gets aggravated too fast like why aggravate me on purpose?,3
Yo gurls Dm for a tribute 😜💦 #snapme #dm #nudes #tribute #cumtribute #cock #snap #cum #swallow,3
@stoozyboy1 @chris_sutton73 😂😂 Oh the zombie rage 😂,3
Circle K is dead to me. I hate your new slushie machine.  #livid,3
@EmmaHobbs1 I did that! 3 days later my order isn't even in the same postcode as me #fuming,3
@SouthernRailUK delays from Streatham Cmn to Clap Junc &amp; now train took 20 mins for 9 mins journey. Missed 2 trains to Reading #fuming,3
We are raging angry.=1/2 bil $ for 2 pro Liars.(Actors) the most useless people in america Where is ours for working 100 X harder? @FoxNews,3
never #make a decision when you are .. #angry &gt;_&lt; .... and never make a #promis when you are #happy :) :*,3
I almost feel offended that she thinks that's a big deal. She's knows I'll literally do anything for her or Kai.,3
"Grateful for all the hungry people in my life! Hungry to learn, change, grow, help, etc - not sure anybody has it better! #relentless",3
"@UN_Women @JustinTrudeau @CanadianPM Trudeau endulging on outrage culture once again. Preaching issues ad hominem,but never quanitfying them",3
I just wanna know why there's no outrage for black on black crime and no one knows those victims but BLM is out to kill cops based on media,3
I don't even #feel #anger anymore can't explain it .. #Tulsa #Charlotte #Trayvon #SandraBland #Philando #Ferguson #BatonRouge #MichaelBrown,3
Chris ate all my mac n cheese so imma eat all his taffy #revenge,3
I heard Movie Bob was furious about the Skittles analogy. He was upset that there wasn't actually any Skittles.,3
Because you offended by the lies of Alexandria Goddard doesn't mean that I'm Deric's friend or anything else. Purely a fishin expedition.,3
@eNCA what they should be doing is directing their anger to the thieves in government...#corruption #FeesMustFall,3
"Okay you've annoyed me, you haven't done a good job there at all. #furious",3
"What u do wen ur love cheats on u ? Wen thy don't understand the emotions behind the anger, the constant waiting.. what u do ? @ritujai18874",3
@Lowetide there is no room for jokes in hockey! This is a serious business where we made up teams to fill out the tournament! #outrage,3
@atheist_taco @DrJillStein :^) well cucks among her ranks agree equally about their outrage of black youths shot and harambe.,3
@brian5or6 turn that shit off!   Home Button under Accessibility. \n\nWhen did innovation become mind fuckery?   #rage. #iphonePhoneHome,3
Ever put your fist through your laptops screen? If so its time for a new one lmao #rage #anger #hp,3
Panpiper playing Big River outside The Bridges in SR1 #outrage,3
"“Do not fret if you are not cool! Humans who follow me, become instantly cool!” #Bot",3
@spamvicious I've just found out it's Candice and not Candace. She can pout all she likes for me 😍,3
Controlling #anger is a sign of those #righteous people promised #Paradise in the #Quran in Surah Al Imran verses 133-134 #reward #goodDeed,3
and apparently he's supposed to have a Scottish accent??? I'm #offended,3
Candice on great british bake off with that pout does my head in 👊🏻🙄,3
@Remedy0_ switch host no bullet rage.,3
"@Casper10666 I assure you there is no laughter, but increasing anger at the costs, and arrogance of Westminster.",3
@bismahmalik .....Seems like a fight ready to rage on.....,3
Prayers &amp; Protection to our brothers and sisters fighting in #Charlotte #rage #against #machines,3
"gonna eat, pick up my brother, get my car washed &amp; finally go home ressssst &amp; watch all fast &amp; furious movies 🤘🏼",3
630am meeting Olympic House #10golds24 .  #relentless #neverquit #believe #dreambig #TeamTTO #going4gold,3
@rohan_connolly i think your high-profile female colleague would be one in yhat category... #massexodus ,3
@CorningFootball  IT'S GAME DAY!!!!      T MINUS 14:30 ,3
@rohan_connolly i think your high-profile female colleague would be one in yhat category... #massexodus #bitter,3
"if u have time 2 open a snap, u have time 2 respond",3
"@ChrisWarcraft species cf. Don Jr. refugees/Skittles.know he likes his snacks,but even @gop frown on talking about eating humans #lizardscum",3
Ok but how are the fast &amp; furious movies NOT classified as comedy's? 🤔,3
@TillTheEndMMVI I accidetly dumped boiling water my myself 😫,3
one month til someone's bday and i think it's time to flaunt that I got them something pretty awesome #revenge,3
Dentist just said to me' I'm going to numb your front lip up so it'll feel as if you've got lips like Pete Burns!...... She was right ,3
but that was a mistake and a half assed excuse and now here i am burning in hell forever,3
Anyway I'm in a car with a furious white men and I have a really funny story to tell when I'm sober 😂,3
@XboxMAD @RobotBrush Ballmer will be furious. Another delivery lost...,3
@StarFlowerz17 @DreamerAbe #bitter. Nicole and Cory is why she was evicted.,3
The best revenge is massive success. –Frank Sinatra,3
#ADP's #ezlabor web portal has to be THE SLOWEST web app I have ever had the displeasure of using!!,3
"@UnitedFrontRev @JuanDeznuts @LucidHurricane_ sex offense happens across ALL races, cultures, and creeds &amp; they should be castrated",3
"Good luck to all Fury-Haney players playing this weekend at the Future Stars showcase in Frisco, Tx. #KGB #G-town ",3
"James: no 500k, no 50k, no 25k, no 10k. You fucked up. #bb18 #bitter  #shouldofVotedforNicole",3
@paulbushnell25 @EE bad news if ordered online it hasn't gone through same happened to me had to re order on the phone ,3
@HannahFJames I'm distraught! 😭 Candice and her pout can piss off,3
Tonight's #DragRace #AllStars2 episode GAVE ME LIFE! Yaassss queens! #teamalaska #teamkatya  #bwahaha,3
I've never seen fast &amp; furious Tokyo drift. Boutta watch it,3
"also other ppl who i love a whole damn lot; erica, joanna, tiff, sirli, harley, anja, (the rest of the gc bc i ran out of chara!)",3
The ghost of Stefano reflects on the grim indignity of being murdered by corrupt cops in faux love. #days,3
@lericoo 35. Do you hold a grudge against your ex?,3
@evanareteos :)) im now writing abt the changing face of sex industry in tr :))) now men will talk to me then! #revenge,3
How on earth can the projection of all that is good and happy and true in my soul be a poisonous fucking snake? #patronus #adder ,3
Nothing more entertaining and frightening than a #bitter #alcoholic trying desperately to get your attention.....,3
@luxbet Did you even give out any pizzas ? Serious fail #hungry #furious #hangry,3
@VodafoneUKhelp @VodafoneUK wow!! My bill is £44.77 and hav a text from u to prove that and you have taken £148!!!!! #swines  #con!,3
Goddamn headache. ,3
"I either look like a raging bitch, or I'm obnoxiously laughing at something not that funny. I don't think there's any middle ground.",3
@esraalajmy huff btw ty😔,3
@DPD_UK I asked for my parcel to be delivered to a pick up store not my address #fuming #poorcustomerservice,3
